Datetime,K,D2,med2
20230104 100900,70.96774193548339,55.24939690613403,8.74806833624539
20230104 101000,70.96774193548339,55.39824630620438,8.748340128130462
20230104 101100,70.96774193548339,55.552731943522716,8.748613861386138
20230104 101200,70.96774193548339,55.71285381808907,8.748889536012424
20230104 101300,64.51612903225774,55.75210971611471,8.748790526111435
20230104 101400,64.51612903225774,55.79825434855458,8.748712871287129
20230104 101500,64.51612903225774,55.85128771540869,8.748656571539508
20230104 101600,64.51612903225774,55.911209816677044,8.74862162686857
20230104 101700,74.07407407407393,56.16543133945407,8.748608037274316
20230104 101800,74.07407407407393,56.424686045287956,8.748615802756747
20230104 101900,74.07407407407393,56.68488683816261,8.74863715783343
20230104 102000,74.07407407407393,56.94603371807804,8.748672102504367
20230104 102100,74.07407407407393,57.208126685034216,8.748720636769558
20230104 102200,74.07407407407393,57.47116573903116,8.748782760629004
20230104 102300,74.07407407407393,57.735150880068865,8.748858474082702
20230104 102400,74.07407407407393,58.00008210814736,8.748947777130653
20230104 102500,74.07407407407393,58.26595942326661,8.749050669772858
20230104 102600,74.07407407407393,58.53278282542661,8.749167152009315
20230104 102700,66.66666666666667,58.655309032129196,8.748905066977281
20230104 102800,66.66666666666667,58.78021937817453,8.748660454280715
20230104 102900,66.66666666666667,58.90751386356257,8.74843331391962
20230104 103000,66.66666666666667,59.03719248829334,8.748223645893994
20230104 103100,66.66666666666667,59.169255252366845,8.748031450203836
20230104 103200,66.66666666666667,59.303702155783064,8.74785672684915
20230104 103300,66.66666666666667,59.44053319854201,8.747699475829931
20230104 103400,66.66666666666667,59.57974838064367,8.747559697146178
20230104 103500,66.66666666666667,59.72134770208809,8.747437390797899
20230104 103600,66.66666666666667,59.86533116287522,8.747332556785086
20230104 103700,66.66666666666667,60.01169876300507,8.747245195107745
20230104 103800,66.66666666666667,60.160450502477666,8.74717530576587
20230104 103900,66.66666666666667,60.311586381292976,8.747122888759463
20230104 104000,66.66666666666667,60.465106399451024,8.747087944088527
20230104 104100,66.66666666666667,60.6210105569518,8.747070471753057
20230104 104200,66.66666666666667,60.77929885379529,8.747070471753059
20230104 104300,66.66666666666667,60.93997128998149,8.747087944088527
20230104 104400,66.66666666666667,61.10302786551042,8.747122888759463
20230104 104500,66.66666666666667,61.26846858038211,8.747175305765872
20230104 104600,66.66666666666667,61.43629343459649,8.74724519510775
20230104 104700,66.66666666666667,61.606502428153625,8.747332556785093
20230104 104800,66.66666666666667,61.77909556105348,8.747437390797906
20230104 104900,66.66666666666667,61.95407283329606,8.747559697146187
20230104 105000,66.66666666666667,62.131434244881355,8.74769947582994
20230104 105100,66.66666666666667,62.31117979580938,8.747856726849152
20230104 105200,77.77777777777756,62.7111744098274,8.748619685497957
20230104 105300,77.77777777777756,63.11139608473523,8.749394292370408
20230104 105400,77.77777777777756,63.511844820532836,8.750180547466506
20230104 105500,77.77777777777756,63.91252061722021,8.750978450786247
20230104 105600,77.77777777777756,64.31342347479737,8.751788002329638
20230104 105700,77.77777777777756,64.71455339326435,8.752609202096673
20230104 105800,77.77777777777756,65.11591037262107,8.753442050087356
20230104 105900,77.77777777777756,65.51749441286759,8.754286546301685
20230104 110000,77.77777777777756,65.91930551400391,8.755142690739657
20230104 110100,77.77777777777756,66.32134367602998,8.756010483401276
20230104 110200,83.99999999999963,66.8456132562443,8.756889924286543
20230104 110300,83.99999999999963,67.3689019334148,8.757781013395453
20230104 110400,83.99999999999963,67.87588309748102,8.758631333721603
20230104 110500,83.99999999999963,68.36655674844299,8.759440885264997
20230104 110600,73.33333333333277,68.63177255950333,8.760209668025626
20230104 110700,73.33333333333277,68.8827516527742,8.760937682003497
20230104 110800,73.33333333333277,69.12638276266993,8.76164628227529
20230104 110900,73.33333333333277,69.36266588919047,8.762335468841005
20230104 111000,73.33333333333277,69.59160103233583,8.763005241700647
20230104 111100,73.33333333333277,69.81318819210598,8.763655600854207
20230104 111200,73.33333333333277,70.02742736850094,8.764286546301692
20230104 111300,73.33333333333277,70.23431856152075,8.764898078043101
20230104 111400,73.33333333333277,70.43386177116533,8.765490196078435
20230104 111500,73.33333333333277,70.62605699743474,8.766062900407695
20230104 111600,73.33333333333277,70.81090424032895,8.76661619103087
20230104 111700,73.33333333333277,70.98840349984796,8.767150067947973
20230104 111800,73.33333333333277,71.1585547759918,8.767664531159001
20230104 111900,73.33333333333277,71.32135806876047,8.76815958066395
20230104 112000,73.33333333333277,71.47681337815395,8.768635216462823
20230104 112100,73.33333333333277,71.62492070417223,8.769091438555618
20230104 112200,73.33333333333277,71.76568004681532,8.76952824694234
20230104 112300,73.33333333333277,71.89909140608322,8.769945641622986
20230104 112400,73.33333333333277,72.02515478197593,8.770343622597554
20230104 112500,73.33333333333277,72.14387017449347,8.770722189866046
20230104 112600,73.33333333333277,72.25523758363579,8.77108134342846
20230104 112700,73.33333333333277,72.35863076081984,8.771419141914189
20230104 112800,73.33333333333277,72.45404970604557,8.771735585323233
20230104 112900,73.33333333333277,72.541494419313,8.772030673655596
20230104 113000,73.33333333333277,72.62096490062217,8.772304406911276
20230104 113100,73.33333333333277,72.69246114997301,8.772556785090272
20230104 113200,73.33333333333277,72.75598316736554,8.772787808192584
20230104 113300,73.33333333333277,72.81153095279979,8.772997476218212
20230104 113400,73.33333333333277,72.85910450627571,8.773185789167153
20230104 113500,55.555555555554456,72.55011994979772,8.773352747039413
20230104 113600,55.555555555554456,72.23661248688607,8.773498349834984
20230104 113700,55.555555555554456,71.92233960903957,8.773634245777519
20230104 113800,49.99999999999889,71.4983688543845,8.773760434867013
20230104 113900,42.85714285714177,70.934655201612,8.773876917103475
20230104 114000,42.85714285714177,70.37326761500537,8.773985633857503
20230104 114100,42.85714285714177,69.81796358606329,8.774098233352747
20230104 114200,42.85714285714177,69.26874311478568,8.774214715589205
20230104 114300,42.85714285714177,68.72623244975573,8.774337021937487
20230104 114400,42.85714285714177,68.19043159097342,8.774465152397589
20230104 114500,42.85714285714177,67.66134053843874,8.774599106969518
20230104 114600,42.85714285714177,67.13895929215168,8.774738885653269
20230104 114700,42.85714285714177,66.62328785211228,8.774884488448844
20230104 114800,42.85714285714177,66.1143262183205,8.775035915356241
20230104 114900,75.0,66.24232649161672,8.775193166375463
20230104 115000,75.0,66.37142269993338,8.775358182877111
20230104 115100,75.0,66.49973609752115,8.77552514074937
20230104 115200,75.0,66.62726668438005,8.775694039992235
20230104 115300,100.0,67.2442105389414,8.775864880605706
20230104 115400,100.0,67.85551815625476,8.776037662589788
20230104 115500,100.0,68.4599370391539,8.77620850320326
20230104 115600,100.0,69.05746718763875,8.776377402446126
20230104 115700,100.0,69.6481086017094,8.776544360318384
20230104 115800,100.0,70.2318612813658,8.776709376820035
20230104 115900,100.0,70.81058077796533,8.776872451951077
20230104 120000,100.0,71.38426709150798,8.77703358571151
20230104 120100,100.0,71.95292022199376,8.777192778101337
20230104 120200,100.0,72.5165401694227,8.777350029120557
20230104 120300,100.0,73.07512693379472,8.777505338769169
20230104 120400,100.0,73.62868051510992,8.777658707047173
20230104 120500,100.0,74.17720091336824,8.77781013395457
20230104 120600,100.0,74.72068812856968,8.777959619491359
20230104 120700,100.0,75.25914216071426,8.778107163657541
20230104 120800,100.0,75.79256300980198,8.778252766453114
20230104 120900,100.0,76.31951262353088,8.778392545136866
20230104 121000,100.0,76.83999100190091,8.778526499708793
20230104 121100,100.0,77.35399814491215,8.7786546301689
20230104 121200,100.0,77.86153405256455,8.77877693651718
20230104 121300,100.0,78.36259872485812,8.77889341875364
20230104 121400,100.0,78.85719216179285,8.779004076878275
20230104 121500,100.0,79.34531436336876,8.779108910891088
20230104 121600,100.0,79.82696532958583,8.779207920792079
20230104 121700,100.0,80.30214506044409,8.779301106581247
20230104 121800,100.0,80.77085355594349,8.77938846825859
20230104 121900,100.0,81.23309081608409,8.77947000582411
20230104 122000,100.0,81.68885684086585,8.77954571927781
20230104 122100,100.0,82.13815163028877,8.779615608619684
20230104 122200,100.0,82.58097518435288,8.779679673849737
20230104 122300,0.0,81.05654318933264,8.77679673849738
20230104 122400,0.0,79.54505366503007,8.773937099592311
20230104 122500,0.0,78.04650661144517,8.771100757134535
20230104 122600,0.0,76.56090202857793,8.768287711124051
20230104 122700,93.33333333333341,76.91830527590547,8.768243059600076
20230104 122800,93.33333333333341,77.27053153494595,8.768194525334886
20230104 122900,93.33333333333341,77.61758080569936,8.76814210832848
20230104 123000,93.33333333333341,77.9594530881657,8.768085808580857
20230104 123100,93.33333333333341,78.296148382345,8.768025626092019
20230104 123200,93.33333333333341,78.6276666882372,8.767961560861966
20230104 123300,93.33333333333341,78.95400800584237,8.767893612890699
20230104 123400,13.333333333333176,77.70870196263301,8.765474665113569
20230104 123500,13.333333333333176,76.47590697445072,8.763080955154336
20230104 123600,100.0,76.95496944652427,8.763261502620848
20230104 123700,100.0,77.42971776169192,8.76344205008736
20230104 123800,100.0,77.90015191995369,8.763622597553871
20230104 123900,100.0,78.36627192130959,8.763803145020383
20230104 124000,100.0,78.82807776575957,8.763983692486894
20230104 124100,100.0,79.28556945330368,8.764164239953406
20230104 124200,100.0,79.73874698394192,8.764344787419917
20230104 124300,100.0,80.18761035767426,8.764525334886429
20230104 124400,100.0,80.63336753843436,8.76470588235294
20230104 124500,100.0,81.07601852622223,8.764886429819452
20230104 124600,100.0,81.51556332103785,8.765066977285963
20230104 124700,100.0,81.95200192288121,8.765247524752473
20230104 124800,100.0,82.38326353643752,8.765428072218985
20230104 124900,100.0,82.8093481617068,8.765608619685496
20230104 125000,100.0,83.23025579868899,8.765789167152008
20230104 125100,100.0,83.64598644738413,8.765969714618517
20230104 125200,100.0,84.05654010779219,8.76615026208503
20230104 125300,100.0,84.4619167799132,8.766330809551542
20230104 125400,100.0,84.86211646374713,8.766511357018054
20230104 125500,100.0,85.257139159294,8.766691904484563
20230104 125600,100.0,85.6469848665538,8.766872451951075
20230104 125700,100.0,86.03165358552656,8.767052999417587
20230104 125800,100.0,86.41114531621224,8.767233546884098
20230104 125900,100.0,86.78546005861085,8.76741409435061
20230104 130000,100.0,87.1545978127224,8.767594641817123
20230104 130100,100.0,87.51855857854687,8.767971267715005
20230104 130200,100.0,87.87734235608428,8.768345952242282
20230104 130300,100.0,88.23094914533466,8.76871869539895
20230104 130400,100.0,88.57937894629794,8.769089497185012
20230104 130500,100.0,88.92263175897416,8.769458357600465
20230104 130600,100.0,89.26070758336334,8.76982527664531
20230104 130700,100.0,89.59360641946543,8.770190254319548
20230104 130800,100.0,89.92132826728046,8.770553290623178
20230104 130900,100.0,90.24387312680844,8.770914385556202
20230104 131000,100.0,90.56124099804934,8.771273539118617
20230104 131100,100.0,90.87343188100317,8.773003300330032
20230104 131200,100.0,91.18044577566997,8.774717530576588
20230104 131300,100.0,91.48228268204967,8.77641622985828
20230104 131400,100.0,91.77894260014233,8.778099398175112
20230104 131500,100.0,92.07042552994794,8.779767035527081
20230104 131600,100.0,92.35673147146646,8.781419141914188
20230104 131700,100.0,92.63440909917321,8.783055717336438
20230104 131800,100.0,92.90345841306818,8.784676761793826
20230104 131900,100.0,93.16387941315138,8.78628227528635
20230104 132000,100.0,93.41459356019634,8.787872257814017
20230104 132100,100.0,93.65421416091188,8.789446709376818
20230104 132200,100.0,93.88274121529798,8.791005629974759
20230104 132300,100.0,94.10017472335468,8.792549019607842
20230104 132400,100.0,94.30651468508195,8.79407687827606
20230104 132500,52.17391304347823,93.56399468956761,8.79343234323432
20230104 132600,73.91304347826127,93.24592342317901,8.793774024461268
20230104 132700,73.91304347826127,92.92182305552443,8.794111822946997
20230104 132800,73.91304347826127,92.59169358660385,8.794445738691513
20230104 132900,73.91304347826127,92.25553501641727,8.794775771694814
20230104 133000,73.91304347826127,91.9133473449647,8.795101921956899
20230104 133100,73.91304347826127,91.57137069205646,8.79542418947777
20230104 133200,73.91304347826127,91.22960505769252,8.795742574257423
20230104 133300,73.91304347826127,90.88805044187289,8.796057076295861
20230104 133400,73.91304347826127,90.54670684459757,8.796367695593087
20230104 133500,73.91304347826127,90.21042769238568,8.796674432149096
20230104 133600,73.91304347826127,89.87921298523723,8.796977285963889
20230104 133700,73.91304347826127,89.55306272315221,8.797276257037467
20230104 133800,73.91304347826127,89.2319769061306,8.79757134536983
20230104 133900,73.91304347826127,88.91595553417244,8.797862550960978
20230104 134000,73.91304347826127,88.60499860727771,8.798149873810912
20230104 134100,73.91304347826127,88.29910612544643,8.798433313919627
20230104 134200,73.91304347826127,87.99827808867856,8.798712871287126
20230104 134300,73.91304347826127,87.70251449697413,8.798988545913415
20230104 134400,73.91304347826127,87.41181535033311,8.799260337798485
20230104 134500,73.91304347826127,87.12618064875555,8.79952824694234
20230104 134600,73.91304347826127,86.84561039224143,8.799792273344979
20230104 134700,73.91304347826127,86.57010458079071,8.800052417006404
20230104 134800,73.91304347826127,86.29966321440345,8.800308677926616
20230104 134900,73.91304347826127,86.0342862930796,8.800561056105611
20230104 135000,30.434782608695183,84.9214588978081,8.798848767229664
20230104 135100,30.434782608695183,83.8221366893724,8.797152009318578
20230104 135200,30.434782608695183,82.73631966777255,8.795470782372352
20230104 135300,30.434782608695183,81.6640078330085,8.793805086390991
20230104 135400,30.434782608695183,80.60520118508026,8.79215492137449
20230104 135500,30.434782608695183,79.55989972398784,8.790520287322849
20230104 135600,30.434782608695183,78.52810344973126,8.78890118423607
20230104 135700,30.434782608695183,77.50981236231048,8.787297612114152
20230104 135800,30.434782608695183,76.50502646172554,8.785709570957096
20230104 135900,30.434782608695183,75.51374574797639,8.7841370607649
20230104 140000,30.434782608695183,74.53597022106308,8.782580081537565
20230104 140100,30.434782608695183,73.57169988098559,8.78103863327509
20230104 140200,30.434782608695183,72.62093472774392,8.779512715977479
20230104 140300,30.434782608695183,71.68367476133805,8.778002329644726
20230104 140400,30.434782608695183,70.75991998176801,8.776507474276839
20230104 140500,30.434782608695183,69.83025668295731,8.774999029314698
20230104 140600,30.434782608695183,68.89468486490593,8.7734769947583
20230104 140700,23.809523809523405,67.82329749233601,8.771941370607648
20230104 140800,23.809523809523405,66.74728780879546,8.770392156862743
20230104 140900,23.809523809523405,65.68477527328909,8.768856532712093
20230104 141000,23.809523809523405,64.63575988581684,8.767334498155696
20230104 141100,23.809523809523405,63.6002416463787,8.765826053193553
20230104 141200,23.809523809523405,62.5782205549747,8.764331197825662
20230104 141300,23.809523809523405,61.56969661160483,8.762849932052028
20230104 141400,23.809523809523405,60.5746698162691,8.761382255872649
20230104 141500,23.809523809523405,59.593140168967494,8.759928169287518
20230104 141600,0.0,58.14272329680897,8.75846437584935
20230104 141700,0.0,56.694894918793956,8.756990875558145
20230104 141800,0.0,55.26648024685544,8.755532906231798
